date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,sold_quantity
2025-05-01,P & A,Batteries,A3920150303,AQ LION x3,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,4
2025-05-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,USA,Brick & Mortar,Retailer,90022075,,11 units
2025-05-01,P & A,Keyboard,A3421150606,AQ Qwerty,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,39
2025-05-01,PC,Gaming Laptop,A5519110301,AQ Gamer 3,France,-,Direct,70011193,AltiQ Exclusive,5
2025-05-01,PC,Gaming Laptop,A5621110404,AQ Smash 1,Spain,E-Commerce,Direct,70018115,Atliq e Store,2 units
2025-05-01,PC,Gaming Laptop,A5318110108,AQ Gamer 1,Italy,Brick & Mortar,Retailer,90013121,Boulanger,2
2025-05-01,P & A,Mouse,A2620150603,AQ Qwerty Ms,Canada,Brick & Mortar,Retailer,90023022,Nomad Stores,221
2025-05-01,P & A,Batteries,A3920150305,AQ LION x3,Poland,E-Commerce,Direct,70016178,Atliq e Store,90
2025-05-01,PC,Business Laptop,A5018110206,AQ BZ Compact,Germany,Brick & Mortar,Direct,70012042,AltiQ Exclusive,1
2025-05-01,P & A,Mouse,A2118150105,AQ Master wired x1 Ms,Bangladesh,Brick & Mortar,Retailer,90010045,Control,89
2025-05-01,P & A,Mouse,A2118150102,AQ Master wired x1 Ms,Italy,Brick & Mortar,Retailer,90013122,Radio Popular,64
2025-05-01,PC,Gaming Laptop,A5519110303,AQ Gamer 3,Poland,E-Commerce,Direct,70016178,Atliq e Store,1 units
2025-05-01,P & A,Internal HDD,A0320150301,AQ Zion Saga,Netherlands,Brick & Mortar,Retailer,90014138,Mbit,17
2025-05-01,P & A,Processors,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,Sweden,Brick & Mortar,Retailer,90019202,Argos (Sainsbury's),3
2025-05-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,Spain,E-Commerce,Direct,ZZZ3093,Atliq e Store,1
2025-05-01,P & A,Keyboard,A3018150202,AQ Master wireless x1,Spain,Brick & Mortar,Retailer,90018113,ElkjÃ¸p,22
2025-05-01,P & A,Mouse,A2118150106,AQ Master wired x1 Ms,Poland,Brick & Mortar,Retailer,90016175,Argos (Sainsbury's),15
2025-05-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,Canada,UNKNOWN,Retailer,90023029,Staples,4
2025-05-01,P & A,Mouse,A2420150406,AQ Lite Ms,Australia,Brick & Mortar,Retailer,90008167,,194
2025-05-01,PC,Personal Laptop,A4218110208,AQ Digit,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,16
2025-05-01,PC,Personal Desktop,A6018110104,AQ Home Allin1,France,UNKNOWN,Retailer,90011189,UniEuro,1
2025-05-01,P & A,Graphic Card,A0621150308,AQ Mforce Gen Z,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,38
2025-05-01,P & A,Mouse,A2821150801,AQ Lumina Ms,Bangladesh,Brick & Mortar,Retailer,90010045,Control,79
2025-05-01,P & A,Graphic Card,A0721150403,AQ GT 21,Germany,Brick & Mortar,Retailer,90012033,,28
2025-05-01,PC,Personal Laptop,A4520110504,AQ Gen X,Newzealand,Brick & Mortar,Retailer,90009130,Logic Stores,1
2025-05-01,PC,Gaming Laptop,A5419110205,AQ Gamer 2,Spain,E-Commerce,Direct,70018115,Atliq e Store,2
2025-05-01,PC,Gaming Laptop,A5419110206,AQ Gamer 2,Spain,Brick & Mortar,Retailer,90018107,Elite,2
2025-05-01,PC,Personal Laptop,A4620110602,AQ Gen Y,Japan,E-Commerce,Direct,70004070,Atliq e Store,2 units
2025-05-01,PC,Personal Desktop,A6018110106,AQ Home Allin1,France,Brick & Mortar,Retailer,90011191,Sorefoz,1
2025-05-01,PC,Gaming Laptop,A5621110403,AQ Smash 1,Sweden,E-Commerce,Retailer,90019203,Amazon,1
2025-05-01,PC,Business Laptop,A5219110406,AQ BZ Gen Z,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,5
2025-05-01,PC,Personal Desktop,A6119110204,AQ HOME Allin1 Gen 2,Germany,E-Commerce,Retailer,90012041,Amazon,15
2025-05-01,P & A,Mouse,A2219150203,AQ Master wireless x1 Ms,Columbia,Brick & Mortar,Retailer,90025209,Electricalsbea Stores,7
2025-05-01,P & A,Internal HDD,A0118150102,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,United Kingdom,Brick & Mortar,Retailer,90021093,Chip 7,42
2025-05-01,P & A,Mouse,A2721150706,AQ Trigger Ms,Italy,UNKNOWN,Direct,70013126,Atliq e Store,82
2025-05-01,PC,Gaming Laptop,A5419110205,AQ Gamer 2,France,Brick & Mortar,Retailer,90011187,Chip 7,4
2025-05-01,PC,Personal Desktop,A6018110102,AQ Home Allin1,India,Brick & Mortar,Retailer,90002002,Croma,5
2025-05-01,N & S,USB Flash Drives,A6818160202,AQ Pen Drive DRC,Netherlands,Brick & Mortar,Retailer,90014137,Media Markt,137 units
2025-05-01,P & A,MotherBoard,A1718150201,AQ MB Crossx,France,-,Retailer,90011189,UniEuro,14
2025-05-01,P & A,Keyboard,A3220150401,AQ Lite,France,Brick & Mortar,Retailer,90011185,Epic Stores,61
2025-05-01,N & S,External Solid State Drives,A6218160101,AQ Digit SSD,Spain,Brick & Mortar,Retailer,90018109,Chiptec,125
2025-05-01,P & A,Mouse,A2520150506,AQ Maxima Ms,Portugal,Brick & Mortar,Retailer,90017049,Premium Stores,50
2025-05-01,P & A,Graphic Card,A0821150501,AQ Marquee P3,Portugal,Brick & Mortar,Retailer,90017057,Euronics,14
2025-05-01,P & A,Mouse,A2420150406,AQ Lite Ms,Canada,Brick & Mortar,Retailer,90023027,Costco,257 units
2025-05-01,P & A,Keyboard,A3521150703,AQ Trigger,Netherlands,Brick & Mortar,Retailer,90014139,ElkjÃ¸p,97
2025-05-01,PC,Personal Laptop,A4620110607,AQ Gen Y,India,Brick & Mortar,Retailer,90002003,Ezone,26
2025-05-01,PC,Personal Laptop,A4520110505,AQ Gen X,Newzealand,Brick & Mortar,Retailer,90009129,Leader,4
2025-05-01,P & A,Graphic Card,A0519150205,AQ Mforce Gen Y,Norway,E-Commerce,Retailer,90015150,Amazon,34
2025-05-01,P & A,Keyboard,A3521150703,AQ Trigger,Netherlands,Brick & Mortar,Retailer,90014137,Media Markt,46
2025-05-01,P & A,Graphic Card,A0721150401,AQ GT 21,Mexico,E-Commerce,Retailer,90026205,Amazon,1
2025-05-01,PC,Personal Laptop,A4721110703,AQ GEN Z,India,E-Commerce,Retailer,90002009,Flipkart,28
2025-05-01,N & S,External Solid State Drives,A6419160303,AQ Clx1,Columbia,Brick & Mortar,Retailer,90025209,Electricalsbea Stores,6
2025-05-01,N & S,USB Flash Drives,A6720160103,AQ Pen Drive 2 IN 1,United Kingdom,Brick & Mortar,Retailer,90021090,Radio Popular,1980
2025-05-01,P & A,Keyboard,A3120150304,AQ Gamers,Japan,E-Commerce,Retailer,90004067,Amazon,31
2025-05-01,PC,Gaming Laptop,A5721110501,AQ Smash 2,Newzealand,Brick & Mortar,Direct,70009133,AltiQ Exclusive,1
2025-05-01,PC,Business Laptop,A5018110202,AQ BZ Compact,United Kingdom,Brick & Mortar,Retailer,90021094,Coolblue,5
2025-05-01,P & A,Mouse,A2319150301,AQ Gamers Ms,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,51
2025-05-01,P & A,MotherBoard,A1919150401,AQ MB Lito,Brazil,E-Commerce,Retailer,90027207,Amazon,2
2025-05-01,PC,Business Laptop,A4918110103,AQ BZ 101,Austria,E-Commerce,Retailer,90020103,Amazon,1 units
2025-05-01,P & A,Processors,A1018150102,AQ 5000 Series Electron 9 5900X Desktop Processor,Netherlands,Brick & Mortar,Direct,70014142,AltiQ Exclusive,18
2025-05-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,Mexico,E-Commerce,Retailer,90026205,Amazon,19
2025-05-01,P & A,MotherBoard,A1819150302,AQ MB Crossx 2,Austria,-,Retailer,90020099,Integration Stores,2
2025-05-01,PC,Personal Laptop,A4218110206,AQ Digit,Newzealand,Brick & Mortar,Retailer,90009130,Logic Stores,3
2025-05-01,P & A,Mouse,A2520150506,AQ Maxima Ms,Netherlands,E-Commerce,Direct,70014143,Atliq e Store,115
2025-05-01,P & A,MotherBoard,A2020150501,AQ MB Lito 2,United Kingdom,Brick & Mortar,Retailer,90021087,,23
2025-05-01,PC,Personal Laptop,A4419110407,AQ Elite,USA,E-Commerce,Direct,70022085,Atliq e Store,16
2025-05-01,PC,Personal Desktop,A6018110103,AQ Home Allin1,Portugal,Brick & Mortar,Retailer,90017058,Mbit,1
2025-05-01,P & A,MotherBoard,A1919150403,AQ MB Lito,South Korea,-,Direct,70007198,AltiQ Exclusive,37
2025-05-01,P & A,Graphic Card,A0418150103,AQ Mforce Gen X,USA,E-Commerce,Retailer,90022074,Flipkart,27
2025-05-01,PC,Personal Laptop,A4419110403,AQ Elite,France,-,Retailer,90011187,Chip 7,4
2025-05-01,P & A,Keyboard,A2918150102,AQ Master wired x1,India,Brick & Mortar,Retailer,90002002,Croma,662
2025-05-01,PC,Personal Desktop,A6019110108,AQ Home Allin1,Norway,E-Commerce,Retailer,90015150,Amazon,1 units
2025-05-01,P & A,Processors,A1521150601,AQ Electron 3 3600 Desktop Processor,Norway,Brick & Mortar,Direct,70015151,AltiQ Exclusive,9 units
2025-05-01,N & S,External Solid State Drives,A6319160203,AQ Neuer SSD,India,E-Commerce,Retailer,90002010,Ebay,399
2025-05-01,P & A,Mouse,A2319150302,AQ Gamers Ms,Poland,Brick & Mortar,Retailer,ZZZ2381,Expert,30 units
2025-05-01,N & S,USB Flash Drives,A6720160103,AQ Pen Drive 2 IN 1,Canada,Brick & Mortar,Retailer,90023026,,344
2025-05-01,PC,Personal Desktop,A6120110205,AQ HOME Allin1 Gen 2,Italy,Brick & Mortar,Retailer,90013117,Euronics,1
2025-05-01,N & S,External Solid State Drives,A6520160402,AQ Clx2,Austria,Brick & Mortar,Retailer,ZZZ7484,Electricalsquipo Stores,16
2025-05-01,P & A,Keyboard,A3420150601,AQ Qwerty,Portugal,Brick & Mortar,Retailer,90017049,Premium Stores,1425
2025-05-01,P & A,Keyboard,A3220150403,AQ Lite,Bangladesh,Brick & Mortar,Direct,70010047,AltiQ Exclusive,103
2025-05-01,P & A,Mouse,A2620150602,AQ Qwerty Ms,Newzealand,Brick & Mortar,Retailer,90009131,Path,114
2025-05-01,PC,Personal Laptop,A4620110608,AQ Gen Y,Bangladesh,Brick & Mortar,Direct,70010047,,3
2025-05-01,PC,Personal Laptop,A4419110404,AQ Elite,China,E-Commerce,Retailer,90001021,Taobao,10
2025-05-01,PC,Gaming Laptop,A5519110301,AQ Gamer 3,Germany,E-Commerce,Direct,70012043,Atliq e Store,30
2025-05-01,P & A,Mouse,A2620150602,AQ Qwerty Ms,Portugal,Brick & Mortar,Retailer,90017049,Premium Stores,102
2025-05-01,P & A,Processors,A1420150502,AQ Electron 4 3600 Desktop Processor,France,Brick & Mortar,Retailer,90011187,Chip 7,45
2025-05-01,P & A,Mouse,A2721150703,AQ Trigger Ms,Spain,Brick & Mortar,Retailer,90018113,,117
2025-05-01,P & A,Mouse,A2219150206,AQ Master wireless x1 Ms,Mexico,E-Commerce,Retailer,90026205,Amazon,44
2025-05-01,P & A,Graphic Card,A0621150307,AQ Mforce Gen Z,Japan,E-Commerce,Direct,70004070,Atliq e Store,8
2025-05-01,P & A,Internal HDD,A0118150101,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,USA,E-Commerce,Retailer,90022082,Amazon,32 units
2025-05-01,PC,Gaming Laptop,A5318110108,AQ Gamer 1,Germany,Brick & Mortar,Direct,70012042,AltiQ Exclusive,15
2025-05-01,P & A,MotherBoard,A2020150501,AQ MB Lito 2,China,E-Commerce,Retailer,90001021,Taobao,24
2025-05-01,N & S,External Solid State Drives,A6520160403,AQ Clx2,Newzealand,E-Commerce,Direct,70009134,Atliq e Store,64
2025-05-01,P & A,Graphic Card,A0821150504,AQ Marquee P3,Netherlands,E-Commerce,Retailer,90014141,Amazon,4
2025-05-01,PC,Personal Laptop,A4620110604,AQ Gen Y,Bangladesh,Brick & Mortar,Direct,70010047,AltiQ Exclusive,3
2025-05-01,P & A,Mouse,A2520150506,AQ Maxima Ms,Canada,E-Commerce,Retailer,90023030,Amazon,259
2025-05-01,PC,Gaming Laptop,A5519110301,AQ Gamer 3,Canada,Brick & Mortar,Retailer,90023027,Costco,15
2025-05-01,P & A,Processors,A1118150202,AQ 5000 Series Electron 8 5900X Desktop Processor,Japan,Brick & Mortar,Retailer,90004063,Electricalsbea Stores,135
2025-05-01,P & A,Keyboard,A3521150701,AQ Trigger,India,-,Direct,70002017,AltiQ Exclusive,114
2025-05-01,P & A,Mouse,A2620150602,AQ Qwerty Ms,Norway,Brick & Mortar,Retailer,90015147,Chiptec,76 units
2025-05-01,P & A,Keyboard,A2918150104,AQ Master wired x1,Canada,E-Commerce,Retailer,90023023,Amazon,156
2025-05-01,PC,Personal Laptop,A4319110306,AQ Velocity,United Kingdom,E-Commerce,Retailer,90021095,Amazon,8
2025-05-01,P & A,MotherBoard,A1920150404,AQ MB Lito,Poland,Brick & Mortar,Retailer,90016173,Expert,6
2025-05-01,P & A,MotherBoard,A1819150303,AQ MB Crossx 2,USA,-,Direct,70022085,Atliq e Store,44
2025-05-01,N & S,External Solid State Drives,A6520160402,AQ Clx2,United Kingdom,Brick & Mortar,Retailer,90021089,Atlas Stores,200
2025-05-01,PC,Personal Laptop,A4721110703,AQ GEN Z,Australia,Brick & Mortar,Retailer,90008165,Forward Stores,4
2025-05-01,P & A,Graphic Card,A0418150105,AQ Mforce Gen X,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,17
2025-05-01,PC,Personal Laptop,A4419110402,AQ Elite,Austria,Brick & Mortar,Retailer,90020099,Integration Stores,1
2025-05-01,P & A,Batteries,A3819150203,AQ LION x2,China,Brick & Mortar,Distributor,80001019,,83
2025-05-01,PC,Business Laptop,A5820110106,AQ BZ Allin1,Australia,Brick & Mortar,Retailer,90008166,Sound,4
2025-05-01,P & A,Mouse,A2721150704,AQ Trigger Ms,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,97
2025-05-01,PC,Business Laptop,A4918110101,AQ BZ 101,Japan,Brick & Mortar,Retailer,90004066,Surface Stores,1
2025-05-01,PC,Gaming Laptop,A5519110303,AQ Gamer 3,Spain,Brick & Mortar,Retailer,90018107,Elite,1
2025-05-01,P & A,Processors,A1420150501,AQ Electron 4 3600 Desktop Processor,Germany,E-Commerce,Retailer,90012041,Amazon,32
2025-05-01,P & A,Keyboard,A3320150504,AQ Maxima,United Kingdom,Brick & Mortar,Retailer,90021090,Radio Popular,53
2025-05-01,P & A,Mouse,A2620150602,AQ Qwerty Ms,India,Brick & Mortar,Retailer,90002014,Expression,318
2025-05-01,P & A,Batteries,A4020150402,AQ Mx NB,India,Brick & Mortar,Retailer,90002005,Lotus,59
2025-05-01,PC,Business Laptop,A5219110405,AQ BZ Gen Z,Canada,UNKNOWN,Retailer,90023025,Premium Stores,4
2025-05-01,P & A,Keyboard,A3521150702,AQ Trigger,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),26
2025-05-01,PC,Personal Laptop,A4419110401,AQ Elite,Bangladesh,E-Commerce,Retailer,90010046,Amazon,3
2025-05-01,PC,Gaming Laptop,A5519110301,AQ Gamer 3,Portugal,Brick & Mortar,Retailer,90017050,Electricalsara Stores,1
2025-05-01,N & S,Wi fi extender,A7219160201,AQ Wi Power Dx2,Austria,E-Commerce,Retailer,90020103,Amazon,20
2025-05-01,PC,Gaming Laptop,A5318110106,AQ Gamer 1,Philiphines,Brick & Mortar,Distributor,80006155,Novus,13
2025-05-01,PC,Gaming Laptop,A5519110301,AQ Gamer 3,France,Brick & Mortar,Retailer,90011191,Sorefoz,4
2025-05-01,P & A,Mouse,A2620150603,AQ Qwerty Ms,South Korea,Brick & Mortar,Distributor,80007195,Sage,2020
2025-05-01,P & A,Mouse,A2721150703,AQ Trigger Ms,Indonesia,Brick & Mortar,Retailer,90003179,Acclaimed Stores,475
2025-05-01,P & A,Keyboard,A3421150604,AQ Qwerty,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,19
2025-05-01,N & S,Wi fi extender,A7220160203,AQ Wi Power Dx2,Germany,Brick & Mortar,Retailer,90012038,Expert,50
2025-05-01,PC,Personal Laptop,A4319110302,AQ Velocity,Mexico,E-Commerce,Direct,70026206,Atliq e Store,1
2025-05-01,P & A,Mouse,A2319150303,AQ Gamers Ms,Canada,Brick & Mortar,Retailer,90023025,Premium Stores,229
2025-05-01,PC,Business Laptop,A5820110102,AQ BZ Allin1,Spain,E-Commerce,Retailer,90018114,Amazon,3
2025-05-01,PC,Personal Laptop,A4620110605,AQ Gen Y,USA,Brick & Mortar,Retailer,90022079,walmart,24
2025-05-01,P & A,Graphic Card,A0821150501,AQ Marquee P3,Pakistan,Brick & Mortar,Retailer,90005159,,20
2025-05-01,PC,Personal Laptop,A4620110605,AQ Gen Y,Sweden,E-Commerce,Retailer,90019203,Amazon,1
2025-05-01,P & A,Keyboard,A2918150104,AQ Master wired x1,Philiphines,Brick & Mortar,Direct,70006157,AltiQ Exclusive,151
2025-05-01,P & A,Batteries,A4021150403,AQ Mx NB,Japan,E-Commerce,Direct,70004070,Atliq e Store,4
2025-05-01,PC,Business Laptop,A4918110102,AQ BZ 101,USA,E-Commerce,Retailer,90022083,,4
2025-05-01,PC,Business Laptop,A5820110103,AQ BZ Allin1,Germany,Brick & Mortar,Retailer,90012037,Saturn,3
2025-05-01,PC,Gaming Laptop,A5621110405,AQ Smash 1,Australia,Brick & Mortar,Retailer,90008166,Sound,3
2025-05-01,PC,Business Laptop,A5219110407,AQ BZ Gen Z,Poland,Brick & Mortar,Retailer,90016174,,15
2025-05-01,PC,Personal Desktop,A6018110102,AQ Home Allin1,United Kingdom,Brick & Mortar,Retailer,90021091,Expert,1
2025-05-01,P & A,Internal HDD,A0118150101,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Italy,Brick & Mortar,Retailer,90013121,Boulanger,14
2025-05-01,PC,Personal Desktop,A6018110103,AQ Home Allin1,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,1
2025-05-01,P & A,Mouse,A2218150201,AQ Master wireless x1 Ms,Italy,E-Commerce,Direct,ZZZ2079,Atliq e Store,37
2025-05-01,P & A,MotherBoard,A1920150404,AQ MB Lito,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,8
2025-05-01,P & A,MotherBoard,A1718150201,AQ MB Crossx,Philiphines,UNKNOWN,Direct,70006157,AltiQ Exclusive,6
2025-05-01,N & S,External Solid State Drives,A6319160201,AQ Neuer SSD,Poland,-,Retailer,90016174,Currys (Dixons Carphone),58
2025-05-01,PC,Gaming Laptop,A5419110204,AQ Gamer 2,France,Brick & Mortar,Retailer,90011186,Elite,1
2025-05-01,PC,Personal Laptop,A4520110508,AQ Gen X,Newzealand,Brick & Mortar,Retailer,ZZZ7495,Logic Stores,3
2025-05-01,P & A,Graphic Card,A0519150203,AQ Mforce Gen Y,India,Brick & Mortar,Retailer,90002006,Viveks,158
2025-05-01,PC,Gaming Laptop,A5621110408,AQ Smash 1,South Korea,E-Commerce,Direct,70007199,Atliq e Store,2
2025-05-01,P & A,Keyboard,A3220150403,AQ Lite,USA,Brick & Mortar,Retailer,90022075,BestBuy,157
2025-05-01,P & A,Keyboard,A3521150705,AQ Trigger,USA,E-Commerce,Retailer,90022083,Ebay,94
2025-05-01,PC,Personal Laptop,A4318110301,AQ Velocity,Canada,E-Commerce,Retailer,90023023,Amazon,17
2025-05-01,PC,Business Laptop,A5018110204,AQ BZ Compact,Canada,E-Commerce,Retailer,90023030,Amazon,2
2025-05-01,PC,Business Laptop,A5119110301,AQ BZ Gen Y,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,7
2025-05-01,P & A,Mouse,A2219150206,AQ Master wireless x1 Ms,Indonesia,-,Direct,70003182,Atliq e Store,252 units
2025-05-01,P & A,Keyboard,A3119150301,AQ Gamers,Australia,Brick & Mortar,Direct,70008169,AltiQ Exclusive,99
2025-05-01,PC,Personal Desktop,A6019110107,AQ Home Allin1,Philiphines,-,Direct,70006158,Atliq e Store,1
2025-05-01,P & A,Keyboard,A3521150705,AQ Trigger,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,374
2025-05-01,PC,Business Laptop,A4918110104,AQ BZ 101,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),2
2025-05-01,PC,Gaming Laptop,A5419110202,AQ Gamer 2,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,3
2025-05-01,P & A,Mouse,A2821150801,AQ Lumina Ms,India,Brick & Mortar,Retailer,90002002,Croma,649
2025-05-01,P & A,Mouse,A2720150701,AQ Trigger Ms,India,E-Commerce,Retailer,90002010,Ebay,693
2025-05-01,PC,Personal Laptop,A4620110603,AQ Gen Y,Germany,Brick & Mortar,Retailer,90012034,Otto,75
2025-05-01,P & A,Processors,A1018150102,AQ 5000 Series Electron 9 5900X Desktop Processor,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,77
2025-05-01,P & A,Mouse,A2319150302,AQ Gamers Ms,United Kingdom,E-Commerce,Retailer,90021095,Amazon,74 units
2025-05-01,P & A,Graphic Card,A0519150204,AQ Mforce Gen Y,France,Brick & Mortar,Retailer,90011185,Epic Stores,12
2025-05-01,P & A,Mouse,A2319150302,AQ Gamers Ms,Canada,E-Commerce,Retailer,90023023,Amazon,56
2025-05-01,PC,Gaming Laptop,A5721110501,AQ Smash 2,Germany,Brick & Mortar,Retailer,90012038,Expert,2
2025-05-01,PC,Business Laptop,A5820110102,AQ BZ Allin1,India,Brick & Mortar,Retailer,90002003,Ezone,12
2025-05-01,P & A,Batteries,A3920150303,AQ LION x3,Japan,Brick & Mortar,Retailer,90004062,Flawless Stores,6
2025-05-01,PC,Business Laptop,A5119110308,AQ BZ Gen Y,Newzealand,Brick & Mortar,Retailer,90009131,Path,2 units
2025-05-01,P & A,Keyboard,A3420150601,AQ Qwerty,Netherlands,Brick & Mortar,Retailer,90014138,Mbit,14
2025-05-01,P & A,MotherBoard,A1718150202,AQ MB Crossx,USA,E-Commerce,Retailer,90022082,Amazon,40
2025-05-01,P & A,MotherBoard,A1618150103,AQ MB Elite,India,Brick & Mortar,Retailer,90002014,Expression,69
2025-05-01,PC,Personal Laptop,A4218110208,AQ Digit,Bangladesh,E-Commerce,Retailer,90010046,Amazon,2 units
2025-05-01,PC,Business Laptop,A5820110103,AQ BZ Allin1,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,2 units
2025-05-01,P & A,Keyboard,A3120150306,AQ Gamers,United Kingdom,Brick & Mortar,Retailer,90021087,Logic Stores,62
2025-05-01,P & A,Graphic Card,A0519150201,AQ Mforce Gen Y,Poland,Brick & Mortar,Retailer,90016174,Currys (Dixons Carphone),5
2025-05-01,P & A,Processors,A1219150301,AQ 5000 Series Ultron 8 5900X Desktop Processor,Japan,E-Commerce,Retailer,90004067,Amazon,4
2025-05-01,PC,Business Laptop,A5219110407,AQ BZ Gen Z,Australia,Brick & Mortar,Retailer,90008165,Forward Stores,8
2025-05-01,PC,Gaming Laptop,A5721110504,AQ Smash 2,Canada,E-Commerce,Retailer,90023023,Amazon,7
2025-05-01,PC,Gaming Laptop,A5419110203,AQ Gamer 2,Germany,Brick & Mortar,Retailer,90012037,Saturn,1
2025-05-01,P & A,Mouse,A2721150706,AQ Trigger Ms,Australia,E-Commerce,Direct,70008170,Atliq e Store,235
2025-05-01,P & A,Graphic Card,A0620150304,AQ Mforce Gen Z,Portugal,Brick & Mortar,Retailer,90017050,Electricalsara Stores,285
2025-05-01,P & A,Internal HDD,A0321150302,AQ Zion Saga,Norway,Brick & Mortar,Direct,70015151,AltiQ Exclusive,47 units
2025-05-01,PC,Personal Laptop,A4419110405,AQ Elite,Netherlands,Brick & Mortar,Direct,70014142,AltiQ Exclusive,1
2025-05-01,PC,Business Laptop,A5018110205,AQ BZ Compact,Poland,Brick & Mortar,Direct,ZZZ6461,AltiQ Exclusive,1
2025-05-01,PC,Gaming Laptop,A5519110301,AQ Gamer 3,Norway,Brick & Mortar,Retailer,90015147,Chiptec,4
2025-05-01,P & A,Mouse,A2721150705,AQ Trigger Ms,Newzealand,Brick & Mortar,Retailer,90009130,Logic Stores,117 units
2025-05-01,P & A,Mouse,A2620150604,AQ Qwerty Ms,Portugal,Brick & Mortar,Retailer,90017051,Forward Stores,54
2025-05-01,P & A,Keyboard,A3119150302,AQ Gamers,USA,Brick & Mortar,Retailer,90022071,Acclaimed Stores,261 units
2025-05-01,P & A,Graphic Card,A0519150201,AQ Mforce Gen Y,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,90
2025-05-01,PC,Personal Laptop,A4218110201,AQ Digit,Austria,Brick & Mortar,Retailer,90020099,Integration Stores,1
2025-05-01,P & A,Internal HDD,A0321150303,AQ Zion Saga,South Korea,E-Commerce,Direct,70007199,Atliq e Store,510
2025-05-01,N & S,Wi fi extender,A7219160201,AQ Wi Power Dx2,Spain,E-Commerce,Direct,70018115,Atliq e Store,34
2025-05-01,PC,Personal Desktop,A6119110204,AQ HOME Allin1 Gen 2,France,Brick & Mortar,Retailer,ZZZ2257,Media Markt,1
