date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
2025-05-01,P & A,MotherBoard,A1920150404,AQ MB Lito,India,Brick & Mortar,Direct,70002017,AltiQ Exclusive,24
2025-01-05,P & A,Graphic Card,A0519150201,AQ Mforce Gen Y,Norway,Brick & Mortar,Retailer,90015147,Chiptec,120
2025-05-01,P & A,Graphic Card,A0418150104,AQ Mforce Gen X,Norway,Brick & Mortar,Retailer,90015146,Mbit,43
2025-05-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,USA,Brick & Mortar,Retailer,90022078,Costco,222
2025-05-01,P & A,Keyboard,A3018150201,AQ Master wireless x1,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),46
2025-05-01,PC,Business Laptop,A5119110303,AQ BZ Gen Y,USA,E-Commerce,Retailer,90022081,Amazon,30
2025-01-05,P & A,Keyboard,A3320150502,AQ Maxima,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,121
2025-05-01,PC,Business Laptop,A4918110101,AQ BZ 101,South Korea,Brick & Mortar,Distributor,ZZZ3184,Sage,420
2025-05-01,P & A,Keyboard,A3220150405,AQ Lite,United Kingdom,Brick & Mortar,Retailer,90021087,Logic Stores,235
2025-05-01,PC,Gaming Laptop,A5621110403,AQ Smash 1,USA,E-Commerce,Retailer,90022083,,8
2025-05-01,P & A,Mouse,A2419150403,AQ Lite Ms,India,Brick & Mortar,Retailer,90002001,Reliance Digital,934
2025-05-01,P & A,Batteries,A3920150305,AQ LION x3,India,E-Commerce,Retailer,90002009,,83
2025-05-01,PC,Personal Laptop,A4218110206,AQ Digit,Philiphines,E-Commerce,Direct,70006158,Atliq e Store,6
2025-05-01,P & A,MotherBoard,A1618150101,AQ MB Elite,India,Brick & Mortar,Retailer,90002006,Viveks,58
2025-05-01,P & A,Batteries,A3920150303,AQ LION x3,Japan,E-Commerce,Retailer,90004067,,8
2025-05-01,P & A,Batteries,A3920150303,AQ LION x3,Japan,Brick & Mortar,Direct,70004069,AltiQ Exclusive,5
2025-05-01,P & A,Keyboard,A3421150605,AQ Qwerty,Netherlands,E-Commerce,Retailer,90014141,Amazon,25
2025-05-01,N & S,External Solid State Drives,A6520160402,AQ Clx2,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,149
2025-05-01,P & A,Mouse,A2219150203,AQ Master wireless x1 Ms,Japan,Brick & Mortar,Retailer,90004063,Electricalsbea Stores,52
2025-05-01,PC,Gaming Laptop,A5520110307,AQ Gamer 3,Indonesia,Brick & Mortar,Direct,70003181,AltiQ Exclusive,4
2025-05-01,P & A,Keyboard,A3119150302,AQ Gamers,Japan,Brick & Mortar,Retailer,90004061,Info Stores,17
2025-05-01,P & A,Graphic Card,A0821150501,AQ Marquee P3,South Korea,E-Commerce,Direct,70007199,Atliq e Store,7
2025-05-01,P & A,Keyboard,A3320150506,AQ Maxima,Philiphines,Brick & Mortar,Distributor,ZZZ5183,Novus,287 units
2025-05-01,P & A,Mouse,A2620150606,AQ Qwerty Ms,Spain,Brick & Mortar,Retailer,90018113,,142
2025-05-01,P & A,Mouse,A2720150701,AQ Trigger Ms,Netherlands,E-Commerce,Direct,70014143,Atliq e Store,25
2025-05-01,P & A,Batteries,A3718150105,AQ LION x1,France,Brick & Mortar,Retailer,90011186,Elite,15
2025-05-01,P & A,MotherBoard,A1819150302,AQ MB Crossx 2,India,Brick & Mortar,Retailer,90002001,Reliance Digital,82
2025-05-01,P & A,Keyboard,A3521150702,AQ Trigger,Austria,E-Commerce,Retailer,90020103,Amazon,20
2025-05-01,PC,Personal Laptop,A4319110304,AQ Velocity,Portugal,Brick & Mortar,Retailer,90017051,Forward Stores,3
2025-05-01,P & A,Internal HDD,A0321150303,AQ Zion Saga,Japan,Brick & Mortar,Retailer,90004062,Flawless Stores,6 units
2025-05-01,PC,Business Laptop,A5219110401,AQ BZ Gen Z,USA,Brick & Mortar,Retailer,90022071,Acclaimed Stores,17
2025-05-01,P & A,Keyboard,A3320150506,AQ Maxima,Pakistan,Brick & Mortar,Retailer,90005159,Expression,68
2025-05-01,P & A,Batteries,A3818150202,AQ LION x2,Portugal,Brick & Mortar,Retailer,90017055,Electricalslance Stores,3
2025-05-01,P & A,Graphic Card,A0519150204,AQ Mforce Gen Y,France,Brick & Mortar,Retailer,90011190,Media Markt,30
2025-05-01,PC,Gaming Laptop,A5520110307,AQ Gamer 3,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,5
2025-05-01,PC,Personal Laptop,A4720110701,AQ GEN Z,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,9
2025-05-01,P & A,Graphic Card,A0418150104,AQ Mforce Gen X,Portugal,Brick & Mortar,Retailer,90017049,Premium Stores,25 units
2025-01-05,P & A,Graphic Card,A0620150304,AQ Mforce Gen Z,Portugal,Brick & Mortar,Retailer,90017058,Mbit,25
2025-05-01,P & A,Processors,A1118150201,AQ 5000 Series Electron 8 5900X Desktop Processor,Philiphines,Brick & Mortar,Distributor,80006155,Novus,134
2025-05-01,PC,Gaming Laptop,A5621110404,AQ Smash 1,Philiphines,Brick & Mortar,Retailer,90006153,Insight,3
2025-05-01,PC,Personal Laptop,A4319110303,AQ Velocity,Norway,Brick & Mortar,Retailer,90015145,Synthetic,4
2025-05-01,P & A,Graphic Card,A0721150403,AQ GT 21,South Korea,E-Commerce,Retailer,90007197,Amazon,23
2025-05-01,N & S,External Solid State Drives,A6419160302,AQ Clx1,Spain,Brick & Mortar,Retailer,ZZZ4457,Elite,192
2025-05-01,P & A,Keyboard,A3119150303,AQ Gamers,United Kingdom,Brick & Mortar,UNKNOWN,90021087,Logic Stores,92 units
2025-05-01,PC,Business Laptop,A5119110301,AQ BZ Gen Y,Germany,E-Commerce,Retailer,90012041,Amazon,1
2025-05-01,P & A,Mouse,A2419150403,AQ Lite Ms,Portugal,Brick & Mortar,Retailer,90017049,Premium Stores,111
2025-05-01,P & A,Internal HDD,A0321150303,AQ Zion Saga,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,35
2025-05-01,PC,Personal Laptop,A4319110304,AQ Velocity,India,E-Commerce,Retailer,90002009,Flipkart,26
2025-05-01,N & S,External Solid State Drives,A6218160102,AQ Digit SSD,Portugal,Brick & Mortar,Retailer,90017058,Mbit,185
2025-05-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,India,Brick & Mortar,Retailer,ZZZ1152,Atliq Exclusive,9
2025-05-01,PC,Personal Laptop,A4620110604,AQ Gen Y,Portugal,Brick & Mortar,Retailer,ZZZ5460,Electricalsara Stores,5
2025-05-01,PC,Gaming Laptop,A5419110208,AQ Gamer 2,Indonesia,Brick & Mortar,Direct,70003181,AltiQ Exclusive,2 units
2025-05-01,P & A,Mouse,A2219150206,AQ Master wireless x1 Ms,Germany,E-Commerce,-,70012043,Atliq e Store,56
2025-05-01,N & S,External Solid State Drives,A6319160203,AQ Neuer SSD,Italy,E-Commerce,Direct,70013126,Atliq e Store,30 units
2025-05-01,P & A,Keyboard,A3019150206,AQ Master wireless x1,Sweden,E-Commerce,Retailer,90019203,Amazon,5
2025-05-01,P & A,Processors,A1119150203,AQ 5000 Series Electron 8 5900X Desktop Processor,Newzealand,Brick & Mortar,UNKNOWN,90009131,Path,7
2025-05-01,P & A,Mouse,A2118150104,AQ Master wired x1 Ms,Netherlands,Brick & Mortar,UNKNOWN,90014138,Mbit,32
2025-05-01,P & A,Graphic Card,A0519150202,AQ Mforce Gen Y,Poland,Brick & Mortar,Retailer,90016171,Electricalsara Stores,8
2025-05-01,PC,Personal Laptop,A4319110305,AQ Velocity,India,E-Commerce,Retailer,90002010,Ebay,30
2025-05-01,PC,Gaming Laptop,A5721110505,AQ Smash 2,Poland,Brick & Mortar,Retailer,90016174,Currys (Dixons Carphone),1
2025-05-01,P & A,Batteries,A3920150303,AQ LION x3,Spain,Brick & Mortar,Retailer,90018113,ElkjÃ¸p,12
2025-05-01,P & A,Mouse,A2419150405,AQ Lite Ms,India,Brick & Mortar,Retailer,90002005,Lotus,533
2025-05-01,N & S,External Solid State Drives,A6319160203,AQ Neuer SSD,Pakistan,Brick & Mortar,Retailer,90005161,Zone,99
2025-05-01,P & A,Mouse,A2118150103,AQ Master wired x1 Ms,Portugal,E-Commerce,Retailer,90017059,Amazon,72
2025-05-01,N & S,Wi fi extender,A7220160202,AQ Wi Power Dx2,Philiphines,Brick & Mortar,Retailer,90006153,Insight,118
2025-05-01,PC,Personal Laptop,A4520110505,AQ Gen X,USA,Brick & Mortar,Retailer,90022075,BestBuy,18
2025-05-01,PC,Business Laptop,A5820110106,AQ BZ Allin1,Netherlands,Brick & Mortar,Retailer,90014139,ElkjÃ¸p,1
2025-01-05,PC,Personal Laptop,A4218110206,AQ Digit,China,Brick & Mortar,Distributor,80001019,Neptune,17
2025-05-01,P & A,Processors,A1320150402,AQ Electron 5 3600 Desktop Processor,India,Brick & Mortar,Retailer,90002007,Girias,119
2025-05-01,P & A,Mouse,A2520150502,AQ Maxima Ms,USA,Brick & Mortar,Retailer,90022071,,186
2025-05-01,N & S,Wi fi extender,A7321160303,AQ Wi Power Dx3,United Kingdom,Brick & Mortar,Retailer,90021087,Logic Stores,290
2025-05-01,PC,Personal Laptop,A4419110403,AQ Elite,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,2
2025-05-01,P & A,Internal HDD,A0220150203,AQ WereWolf NAS Internal Hard Drive HDD â€“ 8.89 cm,Mexico,E-Commerce,Retailer,90026205,Amazon,4
2025-05-01,P & A,Mouse,A2721150706,AQ Trigger Ms,United Kingdom,Brick & Mortar,Retailer,90021093,Chip 7,515
2025-05-01,PC,Personal Desktop,A6018110104,AQ Home Allin1,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,1
2025-05-01,P & A,Batteries,A3718150105,AQ LION x1,Italy,Brick & Mortar,Retailer,90013118,,5
2025-05-01,P & A,Keyboard,A3521150702,AQ Trigger,Spain,Brick & Mortar,-,90018111,Media Markt,82
2025-05-01,P & A,Graphic Card,A0418150106,AQ Mforce Gen X,Norway,E-Commerce,Retailer,90015150,Amazon,53
2025-05-01,N & S,External Solid State Drives,A6218160101,AQ Digit SSD,Philiphines,Brick & Mortar,Distributor,80006154,Synthetic,385
2025-05-01,PC,Personal Laptop,A4218110203,AQ Digit,Newzealand,Brick & Mortar,Retailer,90009127,Epic Stores,2
2025-05-01,PC,Personal Laptop,A4520110507,AQ Gen X,China,E-Commerce,Retailer,90001021,Taobao,5
2025-05-01,P & A,Keyboard,A3018150202,AQ Master wireless x1,Japan,E-Commerce,Direct,70004070,Atliq e Store,26
2025-05-01,P & A,Keyboard,A3320150505,AQ Maxima,Newzealand,Brick & Mortar,Retailer,90009129,Leader,86
2025-05-01,PC,Business Laptop,A4918110101,AQ BZ 101,Newzealand,Brick & Mortar,Retailer,90009131,,2
2025-05-01,PC,Business Laptop,A5820110107,AQ BZ Allin1,Norway,Brick & Mortar,Retailer,90015146,Mbit,4
2025-05-01,P & A,Batteries,A4021150404,AQ Mx NB,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),10
2025-05-01,PC,Personal Laptop,A4720110702,AQ GEN Z,Newzealand,Brick & Mortar,Retailer,90009129,Leader,3
2025-05-01,PC,Personal Desktop,A6119110202,AQ HOME Allin1 Gen 2,Portugal,Brick & Mortar,Retailer,90017057,Euronics,1
2025-05-01,PC,Gaming Laptop,A5721110505,AQ Smash 2,Newzealand,Brick & Mortar,Retailer,90009130,Logic Stores,3
2025-05-01,P & A,MotherBoard,A2020150502,AQ MB Lito 2,Austria,Brick & Mortar,Retailer,90020099,Integration Stores,4
2025-05-01,PC,Personal Desktop,A6019110108,AQ Home Allin1,Australia,Brick & Mortar,Retailer,90008167,Electricalsocity,20
2025-05-01,PC,Personal Laptop,A4118110107,AQ Aspiron,India,Brick & Mortar,Retailer,90002005,Lotus,34
2025-05-01,P & A,Keyboard,A2918150101,AQ Master wired x1,Portugal,Brick & Mortar,Retailer,90017051,Forward Stores,102
2025-05-01,P & A,Keyboard,A3119150303,AQ Gamers,Australia,E-Commerce,Direct,70008170,Atliq e Store,112
2025-05-01,P & A,Internal HDD,A0321150303,AQ Zion Saga,United Kingdom,Brick & Mortar,Retailer,90021094,Coolblue,32
2025-05-01,P & A,Mouse,A2520150504,AQ Maxima Ms,Spain,E-Commerce,Retailer,90018106,Flipkart,185
2025-01-05,PC,Personal Laptop,A4721110705,AQ GEN Z,Bangladesh,E-Commerce,Retailer,90010046,Amazon,4
2025-05-01,P & A,Mouse,A2319150302,AQ Gamers Ms,Italy,Brick & Mortar,Retailer,90013121,Boulanger,144
2025-05-01,P & A,Processors,A1320150402,AQ Electron 5 3600 Desktop Processor,Italy,Brick & Mortar,Retailer,90013117,Euronics,36
2025-05-01,P & A,Keyboard,A3521150702,AQ Trigger,Portugal,Brick & Mortar,Retailer,90017053,Info Stores,71
2025-05-01,P & A,Processors,A1018150101,AQ 5000 Series Electron 9 5900X Desktop Processor,Japan,E-Commerce,Retailer,90004067,Amazon,220
2025-05-01,P & A,Mouse,A2721150705,AQ Trigger Ms,Newzealand,Brick & Mortar,Retailer,90009129,Leader,47
2025-05-01,PC,Personal Laptop,A4721110704,AQ GEN Z,Sweden,E-Commerce,Retailer,90019203,Amazon,1
2025-05-01,PC,Personal Desktop,A6119110201,AQ HOME Allin1 Gen 2,India,Brick & Mortar,Retailer,90002002,,60
2025-05-01,P & A,Mouse,A2118150105,AQ Master wired x1 Ms,Canada,Brick & Mortar,Retailer,90023027,Costco,303
2025-05-01,P & A,Keyboard,A3421150606,AQ Qwerty,Italy,Brick & Mortar,Retailer,90013117,Euronics,92
2025-05-01,PC,Personal Laptop,A4319110302,AQ Velocity,South Korea,Brick & Mortar,Direct,70007198,AltiQ Exclusive,3
2025-05-01,PC,Gaming Laptop,A5721110504,AQ Smash 2,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,3
2025-05-01,PC,Gaming Laptop,A5621110404,AQ Smash 1,Japan,Brick & Mortar,Retailer,90004062,Flawless Stores,1
2025-01-05,P & A,Mouse,A2419150401,AQ Lite Ms,Japan,E-Commerce,Retailer,90004067,Amazon,34
2025-05-01,PC,Gaming Laptop,A5519110301,AQ Gamer 3,South Korea,E-Commerce,Retailer,90007197,Amazon,5
2025-01-05,P & A,Keyboard,A3220150401,AQ Lite,Canada,E-Commerce,N/A,90023030,Amazon,168
2025-05-01,N & S,Wi fi extender,A7321160303,AQ Wi Power Dx3,Sweden,Brick & Mortar,Retailer,90019201,Expert,14
2025-05-01,PC,Personal Laptop,A4419110402,AQ Elite,France,Brick & Mortar,Retailer,90011190,Media Markt,7
2025-05-01,P & A,Processors,A1219150301,AQ 5000 Series Ultron 8 5900X Desktop Processor,Portugal,Brick & Mortar,Retailer,90017057,Euronics,31
2025-05-01,P & A,Mouse,A2419150403,AQ Lite Ms,United Kingdom,Brick & Mortar,Retailer,90021094,Coolblue,140
2025-05-01,N & S,External Solid State Drives,A6319160202,AQ Neuer SSD,United Kingdom,Brick & Mortar,Retailer,ZZZ7596,,197
2025-05-01,N & S,Wi fi extender,A7220160202,AQ Wi Power Dx2,Netherlands,Brick & Mortar,Retailer,90014135,,37
2025-05-01,P & A,Batteries,A4021150404,AQ Mx NB,Bangladesh,Brick & Mortar,Direct,70010047,AltiQ Exclusive,19
2025-05-01,PC,Business Laptop,A5119110303,AQ BZ Gen Y,Bangladesh,E-Commerce,Retailer,90010046,Amazon,80 units
2025-05-01,PC,Personal Laptop,A4118110105,AQ Aspiron,USA,Brick & Mortar,Retailer,90022071,Acclaimed Stores,12
2025-01-05,P & A,Mouse,A2620150603,AQ Qwerty Ms,Canada,Brick & Mortar,Retailer,90023022,Nomad Stores,310
2025-05-01,P & A,MotherBoard,A1618150104,AQ MB Elite,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),7
2025-05-01,P & A,Mouse,A2520150503,AQ Maxima Ms,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,378
2025-05-01,P & A,MotherBoard,A2020150501,AQ MB Lito 2,Netherlands,Brick & Mortar,Retailer,90014135,Electricalslance Stores,1
2025-05-01,P & A,Batteries,A4020150402,AQ Mx NB,Newzealand,Brick & Mortar,Retailer,90009130,Logic Stores,14
2025-05-01,PC,Gaming Laptop,A5621110408,AQ Smash 1,Germany,Brick & Mortar,Retailer,90012035,Notebillig,1
2025-05-01,PC,Gaming Laptop,A5620110402,AQ Smash 1,Germany,Brick & Mortar,Retailer,90012039,Currys (Dixons Carphone),2
2025-05-01,P & A,Mouse,A2218150202,AQ Master wireless x1 Ms,USA,E-Commerce,Retailer,90022082,Amazon,549
2025-05-01,P & A,Batteries,A3718150103,AQ LION x1,Italy,Brick & Mortar,Direct,70013125,AltiQ Exclusive,6
2025-05-01,P & A,Keyboard,A3120150305,AQ Gamers,Portugal,Brick & Mortar,Retailer,90017054,Flawless Stores,87
2025-01-05,P & A,MotherBoard,A1919150403,AQ MB Lito,India,Brick & Mortar,Retailer,90002013,Electricalslytical,98 units
2025-05-01,PC,Gaming Laptop,A5520110306,AQ Gamer 3,Netherlands,E-Commerce,Direct,70014143,Atliq e Store,1
2025-05-01,P & A,Batteries,A3718150105,AQ LION x1,India,Brick & Mortar,-,ZZZ3361,Propel,37
2025-05-01,P & A,MotherBoard,A1718150203,AQ MB Crossx,Spain,Brick & Mortar,Retailer,90018105,Integration Stores,3
2025-05-01,P & A,MotherBoard,A1718150204,AQ MB Crossx,India,Brick & Mortar,Direct,70002017,,24
2025-01-05,PC,Personal Desktop,A6018110104,AQ Home Allin1,India,Brick & Mortar,Retailer,90002006,Viveks,4
2025-05-01,P & A,Batteries,A3718150103,AQ LION x1,Canada,Brick & Mortar,Retailer,90023026,Relief,8
2025-05-01,P & A,Keyboard,A3320150502,AQ Maxima,Netherlands,Brick & Mortar,Retailer,90014135,Electricalslance Stores,180
2025-05-01,PC,Personal Laptop,A4118110105,AQ Aspiron,Canada,Brick & Mortar,Direct,70023031,AltiQ Exclusive,3
2025-01-05,P & A,Graphic Card,A0418150105,AQ Mforce Gen X,Poland,Brick & Mortar,Direct,70016177,AltiQ Exclusive,11
2025-05-01,N & S,Wi fi extender,A7220160202,AQ Wi Power Dx2,Japan,Brick & Mortar,Direct,70004069,AltiQ Exclusive,14
2025-05-01,P & A,MotherBoard,A1919150403,AQ MB Lito,South Korea,E-Commerce,Direct,70007199,,21 units
2025-05-01,N & S,External Solid State Drives,A6319160202,AQ Neuer SSD,Canada,Brick & Mortar,Retailer,90023026,Relief,417
2025-05-01,PC,Gaming Laptop,A5620110402,AQ Smash 1,USA,Brick & Mortar,UNKNOWN,90022071,Acclaimed Stores,60
2025-05-01,P & A,Mouse,A2319150301,AQ Gamers Ms,India,Brick & Mortar,Retailer,90002015,Propel,1431
2025-05-01,P & A,Graphic Card,A0621150308,AQ Mforce Gen Z,Italy,Brick & Mortar,Retailer,90013119,Argos (Sainsbury's),22
2025-05-01,PC,Personal Laptop,A4218110208,AQ Digit,Indonesia,E-Commerce,Direct,70003182,Atliq e Store,8
2025-05-01,PC,Business Laptop,A5018110204,AQ BZ Compact,United Kingdom,Brick & Mortar,Retailer,90021093,Chip 7,13
2025-05-01,P & A,Mouse,A2420150406,AQ Lite Ms,USA,E-Commerce,Retailer,90022074,Flipkart,729 units
2025-05-01,PC,Personal Laptop,A4720110701,AQ GEN Z,Canada,E-Commerce,Retailer,90023023,Amazon,8
2025-05-01,PC,Personal Laptop,A4620110608,AQ Gen Y,Canada,Brick & Mortar,Retailer,90023025,,6
2025-05-01,P & A,Keyboard,A3320150504,AQ Maxima,United Kingdom,Brick & Mortar,Retailer,90021091,Expert,89
2025-05-01,N & S,External Solid State Drives,A6219160103,AQ Digit SSD,Portugal,Brick & Mortar,Retailer,90017051,Forward Stores,214
2025-05-01,P & A,Graphic Card,A0721150402,AQ GT 21,China,Brick & Mortar,Distributor,80001019,Neptune,251
2025-05-01,P & A,Mouse,A2419150403,AQ Lite Ms,Spain,E-Commerce,Retailer,90018114,Amazon,86 units
2025-05-01,P & A,MotherBoard,A1618150104,AQ MB Elite,Germany,Brick & Mortar,Retailer,90012033,Digimarket,8
2025-05-01,P & A,Mouse,A2118150103,AQ Master wired x1 Ms,Netherlands,Brick & Mortar,Retailer,90014138,Mbit,13
2025-05-01,P & A,Mouse,A2620150606,AQ Qwerty Ms,USA,Brick & Mortar,Retailer,90022075,BestBuy,149
2025-05-01,PC,Gaming Laptop,A5621110403,AQ Smash 1,Austria,Brick & Mortar,Retailer,90020098,Electricalsquipo Stores,1
2025-05-01,PC,Personal Laptop,A4218110203,AQ Digit,France,Brick & Mortar,Retailer,90011185,Epic Stores,2
2025-05-01,PC,Personal Laptop,A4520110507,AQ Gen X,Indonesia,Brick & Mortar,Retailer,90003179,Acclaimed Stores,9
2025-05-01,P & A,MotherBoard,A1819150303,AQ MB Crossx 2,India,Brick & Mortar,Direct,70002017,AltiQ Exclusive,112
2025-05-01,P & A,Mouse,A2218150201,AQ Master wireless x1 Ms,France,Brick & Mortar,Direct,70011193,AltiQ Exclusive,109
2025-05-01,PC,Personal Laptop,A4419110402,AQ Elite,Austria,Brick & Mortar,Retailer,90020099,Integration Stores,1
2025-05-01,PC,Personal Laptop,A4218110205,AQ Digit,Philiphines,Brick & Mortar,Retailer,90006153,Insight,3 units
2025-05-01,P & A,Keyboard,A3220150403,AQ Lite,Norway,Brick & Mortar,Retailer,90015145,Synthetic,155
2025-05-01,PC,Personal Desktop,A6119110204,AQ HOME Allin1 Gen 2,France,Brick & Mortar,Retailer,90011186,Elite,1
2025-05-01,P & A,Mouse,A2419150403,AQ Lite Ms,USA,Brick & Mortar,Retailer,90022079,walmart,360
2025-05-01,P & A,MotherBoard,A1919150401,AQ MB Lito,Portugal,Brick & Mortar,-,90017058,Mbit,9
2025-05-01,P & A,Mouse,A2520150504,AQ Maxima Ms,Germany,E-Commerce,Direct,70012043,Atliq e Store,72
2025-05-01,P & A,Processors,A1018150101,AQ 5000 Series Electron 9 5900X Desktop Processor,Canada,E-Commerce,Retailer,90023023,Amazon,34
2025-05-01,P & A,MotherBoard,A1718150203,AQ MB Crossx,USA,E-Commerce,Retailer,ZZZ6419,Ebay,61
2025-05-01,PC,Gaming Laptop,A5520110305,AQ Gamer 3,Canada,E-Commerce,Retailer,ZZZ8056,Amazon,7
2025-05-01,P & A,Batteries,A3920150304,AQ LION x3,Japan,Brick & Mortar,Retailer,90004063,Electricalsbea Stores,2
2025-05-01,N & S,External Solid State Drives,A6419160302,AQ Clx1,Germany,Brick & Mortar,Retailer,90012037,Saturn,132 units
2025-05-01,PC,Business Laptop,A5820110107,AQ BZ Allin1,Australia,Brick & Mortar,Direct,70008169,AltiQ Exclusive,7
2025-05-01,P & A,Internal HDD,A0118150103,AQ Dracula HDD â€“ 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Netherlands,Brick & Mortar,UNKNOWN,90014137,Media Markt,4
2025-05-01,PC,Gaming Laptop,A5519110302,AQ Gamer 3,USA,E-Commerce,Retailer,90022074,Flipkart,13
2025-05-01,P & A,Keyboard,A3120150304,AQ Gamers,United Kingdom,Brick & Mortar,Retailer,90021086,Electricalsquipo Stores,218
2025-05-01,PC,Personal Laptop,A4319110304,AQ Velocity,Poland,Brick & Mortar,Retailer,90016174,Currys (Dixons Carphone),20
2025-05-01,PC,Gaming Laptop,A5519110301,AQ Gamer 3,South Korea,Brick & Mortar,Distributor,80007195,Sage,26
2025-01-05,PC,Personal Laptop,A4419110407,AQ Elite,Austria,E-Commerce,Retailer,90020103,,20
2025-05-01,P & A,Keyboard,A3521150703,AQ Trigger,Austria,Brick & Mortar,Retailer,90020097,Atlas Stores,18
2025-05-01,P & A,Mouse,A2219150206,AQ Master wireless x1 Ms,Norway,Brick & Mortar,Retailer,ZZZ4130,Mbit,337
2025-05-01,N & S,Wi fi extender,A7119160102,AQ Wi Power Dx1,United Kingdom,Brick & Mortar,Retailer,90021093,Chip 7,220 units
2025-05-01,P & A,MotherBoard,A1718150204,AQ MB Crossx,Pakistan,E-Commerce,Direct,70005163,Atliq e Store,8
2025-05-01,PC,Business Laptop,A5219110403,AQ BZ Gen Z,Canada,E-Commerce,Retailer,90023030,Amazon,5 units
2025-05-01,P & A,Mouse,A2620150604,AQ Qwerty Ms,India,Brick & Mortar,Retailer,90002013,,555
2025-05-01,PC,Gaming Laptop,A5520110308,AQ Gamer 3,Poland,Brick & Mortar,Retailer,90016174,Currys (Dixons Carphone),1
2025-05-01,P & A,Graphic Card,A0620150305,AQ Mforce Gen Z,USA,E-Commerce,Retailer,90022074,Flipkart,29
2025-05-01,P & A,Batteries,A4020150401,AQ Mx NB,Philiphines,Brick & Mortar,Retailer,90006153,Insight,280
2025-05-01,P & A,MotherBoard,A1919150402,AQ MB Lito,Indonesia,E-Commerce,N/A,70003182,Atliq e Store,17
2025-05-01,P & A,MotherBoard,A1919150402,AQ MB Lito,Japan,Brick & Mortar,Retailer,90004061,Info Stores,6
2025-05-01,P & A,Batteries,A4021150403,AQ Mx NB,Italy,Brick & Mortar,Retailer,90013117,Euronics,15 units
2025-05-01,P & A,Keyboard,A3521150701,AQ Trigger,USA,E-Commerce,Retailer,90022081,Amazon,181
2025-05-01,P & A,Mouse,A2420150406,AQ Lite Ms,United Kingdom,Brick & Mortar,Retailer,90021094,Coolblue,270
2025-05-01,PC,Personal Laptop,A4419110408,AQ Elite,Netherlands,Brick & Mortar,Retailer,90014137,Media Markt,1
2025-05-01,PC,Gaming Laptop,A5520110308,AQ Gamer 3,USA,E-Commerce,Retailer,90022083,Ebay,7
